time,total_frp,total_cofire,total_co2fire,total_pm2p5fire,country
2019-01-26,2.48742449190468,2.1976112471455697e-07,3.57721693200475e-06,1.99882055108846e-08,Myanmar
2019-01-27,1.32848441880196,1.22583342865301e-07,1.98231870296439e-06,1.1141086733723602e-08,Myanmar
2019-01-28,2.23426921293139,1.92493688710993e-07,3.2062386430276e-06,1.7212066022454e-08,Myanmar
2019-01-29,0.870946923270822,8.42647864818247e-08,1.3575132342680299e-06,7.561327758365271e-09,Myanmar
2019-01-30,3.9750018399208797,3.34776853239127e-07,5.54514869399725e-06,2.98800295513157e-08,Myanmar
2019-01-31,1.21235814131796,1.07207872801496e-07,1.7510995640179797e-06,9.621515612012742e-09,Myanmar
2019-01-01,1.9683401156216898,7.579626654097281e-08,1.3369604321411501e-06,6.58967884772932e-09,Thailand
2019-01-02,11.6892692577094,4.0648900723194704e-07,6.56354058881092e-06,3.6024064984513395e-08,Thailand
2019-01-03,5.24774563871324,1.78379485737956e-07,2.79723774099239e-06,1.5823996023234298e-08,Thailand
2019-01-04,2.44329647906125,1.0288352320087e-07,1.63703148237104e-06,9.2124002697147e-09,Thailand
2019-01-05,0.931332591921091,4.71474408403338e-08,7.265419110780159e-07,4.28109957206768e-09,Thailand
2019-01-06,1.86266519222409,5.6937290382474996e-08,9.15627773601102e-07,5.10663580172155e-09,Thailand
2019-01-07,5.4753531469032195,1.87328490719452e-07,2.8702001979574698e-06,1.6897923758169e-08,Thailand
2019-01-08,2.86715733166784,1.1075143774297301e-07,1.7850117202122798e-06,9.9867972745693e-09,Thailand
2019-01-09,2.50948846619576,9.633693434651919e-08,1.73465732711264e-06,8.40878097707609e-09,Thailand
2019-01-10,1.25300233438611,4.08410940622161e-08,7.00850891544036e-07,3.5797590378083795e-09,Thailand
2019-01-11,4.129449799656871,1.2204279981054e-07,1.91654971848365e-06,1.08196391047921e-08,Thailand
2019-01-12,3.40946697257459,1.10991680346562e-07,1.9165497109341303e-06,9.71648885308984e-09,Thailand
2019-01-13,6.07224209234118,1.9681803786753e-07,3.3141409423453898e-06,1.7299733475612e-08,Thailand
2019-01-14,5.7540561920031905,2.04866137387683e-07,3.26173126508067e-06,1.82786880180419e-08,Thailand
2019-01-15,2.69993549864739,9.67573569043978e-08,1.74698900723413e-06,8.489142860890201e-09,Thailand
2019-01-16,9.04739681817591,2.92434248205797e-07,4.46818133692517e-06,2.6110324107681e-08,Thailand
2019-01-17,3.6765573592856495,1.20301047096261e-07,2.22998008903019e-06,1.03959124919673e-08,Thailand
2019-01-18,7.818781031295661,3.20242226098388e-07,5.3231783136986604e-06,2.8338541527284103e-08,Thailand
2019-01-19,2.5768416700884704,1.10811498255092e-07,1.9206602792643002e-06,9.731100102799978e-09,Thailand
2019-01-20,9.961310494691132,3.79521875593092e-07,6.28916044442818e-06,3.35474561220794e-08,Thailand
2019-01-21,5.14323201496154,2.18139491914293e-07,3.5258349013744797e-06,1.94841170836346e-08,Thailand
2019-01-22,5.19084376748651,1.90211390665995e-07,3.19801752901583e-06,1.67079774807122e-08,Thailand
2019-01-23,10.1122746802866,4.08891428299585e-07,6.4340577929922205e-06,3.6469708128428195e-08,Thailand
2019-01-24,6.0397266773507,2.5027182182224497e-07,4.61513391813995e-06,2.1814613331006003e-08,Thailand
2019-01-25,21.549549976363803,8.51777057775394e-07,1.4037570621683302e-05,7.57374733519056e-08,Thailand
2019-01-26,8.17761118616909,2.88830621641978e-07,4.6459631652950895e-06,2.5650069273436298e-08,Thailand
2019-01-27,16.0103273540735,6.58742827119863e-07,1.14304463050274e-05,5.8108986376176295e-08,Thailand
2019-01-28,7.8164584711194,3.84506886663694e-07,6.1411801683952694e-06,3.43949090667039e-08,Thailand
2019-01-29,8.20896526798606,3.7273504793766703e-07,6.3446530575994595e-06,3.31602577792467e-08,Thailand
2019-01-30,7.79671701882035,3.43425555604515e-07,5.58214373436172e-06,3.05083137433493e-08,Thailand
2019-01-31,6.741129315458241,2.77419139160795e-07,4.90801148655962e-06,2.4305833314780497e-08,Thailand
2019-01-01,0.0929010063409805,4.44447190162123e-09,1.1817866862884299e-07,3.57975898923613e-10,Vietnam
2019-01-02,0.361152671277523,3.24926938133352e-08,5.34373124416732e-07,2.90033540240042e-09,Vietnam
2019-01-03,0.663080934435129,4.672701681140981e-08,7.82034490498518e-07,4.63176982878899e-09,Vietnam
2019-01-04,0.963847964070737,4.7627923077664405e-08,1.0070877789480899e-06,4.44912906863437e-09,Vietnam
2019-01-05,0.29960573837161103,1.4474564213884398e-08,3.7200589986241497e-07,1.2273459470968401e-09,Vietnam
2019-01-06,0.29844448808580604,1.24325098271871e-08,2.81573526272894e-07,1.0447051973505599e-09,Vietnam
2019-01-07,1.62344511039555,5.7597954961075e-08,1.20645009005216e-06,4.9239950866697405e-09,Vietnam
2019-01-08,0.414570746943355,2.20421789709491e-08,4.88129280995508e-07,1.94329774494406e-09,Vietnam
2019-01-09,0.683983673341572,3.0811002527109104e-08,6.71049314338035e-07,2.7615284260706898e-09,Vietnam
2019-01-10,0.28915438987314696,1.6997102503246698e-08,3.41176677132182e-07,1.60723874834123e-09,Vietnam
2019-01-11,1.30177536979318,6.25229103490277e-08,1.43972448762852e-06,5.5303624284242e-09,Vietnam
2019-01-12,0.6886287201195961,3.5075292559305604e-08,8.961025983467149e-07,2.8565015908199606e-09,Vietnam
2019-01-13,2.19827009085566,1.1669742100428601e-07,2.3707668499461897e-06,1.03447729375705e-08,Vietnam
2019-01-14,0.7385630123317242,4.9549856273589694e-08,8.806879963074721e-07,4.48565728311534e-09,Vietnam
2019-01-15,1.25764737278223,6.52856906868671e-08,1.56817954000132e-06,5.58880755216484e-09,Vietnam
2019-01-16,0.810561284422874,3.9459704392896804e-08,9.1973833882264e-07,3.2729225371563897e-09,Vietnam
2019-01-17,0.22528493963182003,1.09309986617845e-08,2.75407675331962e-07,9.27815119872166e-10,Vietnam
2019-01-18,1.3029366340488202,7.3754212320809e-08,1.39964648449009e-06,6.73579143503633e-09,Vietnam
2019-01-19,0.9406226836144921,5.693728982736349e-08,1.12526648354816e-06,4.9970513178732e-09,Vietnam
2019-01-20,1.1055219843983701,4.50453249700722e-08,8.54996979438027e-07,4.40529529521783e-09,Vietnam
2019-01-21,0.41108696535229705,1.8378492394610603e-08,4.7271467629173003e-07,1.50495987893962e-09,Vietnam
2019-01-22,0.746691849082708,3.14716666616199e-08,6.402200871669091e-07,2.7250002219980603e-09,Vietnam
2019-01-23,0.0731595437973738,2.52253817834003e-09,5.2409671269515496e-08,2.11863290799919e-10,Vietnam
2019-01-24,1.4829323450103402,8.42647877585812e-08,1.54865437318463e-06,7.817024878092879e-09,Vietnam
2019-01-25,1.6071874191984499,9.789850646813039e-08,1.8487254123122899e-06,8.547587852791859e-09,Vietnam
2019-01-26,0.13122267648577698,9.66972973914793e-09,1.7880946678872102e-07,8.76675655681058e-10,Vietnam
2019-01-27,3.8739719921722995,2.33575025015975e-07,4.29451005912185e-06,2.07626027100283e-08,Vietnam
2019-01-28,1.52822157926857,8.828883701905711e-08,1.45822201869095e-06,8.43800347649637e-09,Vietnam
2019-01-29,2.77774011623114,1.40601472520263e-07,2.45297811352074e-06,1.27556312283506e-08,Vietnam
2019-01-30,1.5874459724873302,8.83488973646429e-08,1.55893077335989e-06,8.73753432800717e-09,Vietnam
2019-01-31,3.0030250409618,1.7904014826264398e-07,3.26789707960629e-06,1.6656838009582202e-08,Vietnam
2018-12-01,3.28421763610095,2.28836108340236e-07,4.55163086243715e-06,1.97601566637173e-08,Cambodia
2018-12-02,1.09445126540959,6.36714511115244e-08,1.4680534157207599e-06,5.322601040469439e-09,Cambodia
2018-12-03,2.70114375278354,1.8243921257044001e-07,3.71337681492889e-06,1.56916932329831e-08,Cambodia
2018-12-04,0.8258053883910179,4.7101131994686796e-08,1.10325765945163e-06,3.9220916792093205e-09,Cambodia
2018-12-05,2.86872350890189,1.6367332719702302e-07,3.75772887561965e-06,1.3699044572324e-08,Cambodia
2018-12-06,5.29258324764669,3.52409263326692e-07,7.12294194471497e-06,3.033549974412741e-08,Cambodia
2018-12-07,3.3628246113658,2.15621277943612e-07,4.42411869983061e-06,1.8499365234125902e-08,Cambodia
2018-12-08,2.9352371357381295,1.62430554562221e-07,3.8907850736791295e-06,1.3452874050856599e-08,Cambodia
2018-12-09,0.469914360903203,3.01579811123887e-08,6.47540170817251e-07,2.56482838439931e-09,Cambodia
2018-12-10,10.703508801758302,6.43176940484658e-07,1.4314629590117498e-05,5.4204038830302206e-08,Cambodia
2018-12-11,3.2332526613026897,1.7721956235838803e-07,4.27553921156232e-06,1.4643806195424599e-08,Cambodia
2018-12-12,9.232434985227881,5.18402435478738e-07,1.22400616389129e-05,4.3089782426203296e-08,Cambodia
2018-12-13,6.60471543204039,3.4391697195657e-07,8.43354553214937e-06,2.8292951499003797e-08,Cambodia
2018-12-14,16.6128547061235,1.07350813127738e-06,2.27603718050418e-05,9.150549241249141e-08,Cambodia
2018-12-15,5.84369604568928,3.78797496036754e-07,7.66625477233163e-06,3.2604258147495e-08,Cambodia
2018-12-16,7.36919002234936,4.18317706502025e-07,9.79404520817795e-06,3.48397506781672e-08,Cambodia
2018-12-17,16.9531971104443,9.423954745735321e-07,2.21948829524088e-05,7.835201483105679e-08,Cambodia
2018-12-18,8.749563519842921,5.011693056666821e-07,1.1666811190025301e-05,4.17957250614664e-08,Cambodia
2018-12-19,28.015188401565,1.7467187652664399e-06,3.74409060568404e-05,1.48570428848416e-07,Cambodia
2018-12-20,8.23645846731961,5.308715971819029e-07,1.11456744313898e-05,4.5348561138886e-08,Cambodia
2018-12-21,8.806575163267551,5.28551751005635e-07,1.1695640041331501e-05,4.4596743537655996e-08,Cambodia
2018-12-22,7.57132238615304,4.4843426283414095e-07,9.94373344020971e-06,3.7820407222666206e-08,Cambodia
2018-12-23,7.6551122115925,5.22710714934149e-07,1.06389520873051e-05,4.4965999156792995e-08,Cambodia
2018-12-24,20.526792105287303,1.15805817396675e-06,2.6464878404297602e-05,9.69777916026704e-08,Cambodia
2018-12-25,4.72851324640214,2.5133031633650697e-07,5.87775770899412e-06,2.0907842318562703e-08,Cambodia
2018-12-26,15.7715006582439,9.26405113649276e-07,2.0369795497021697e-05,7.82488893402711e-08,Cambodia
2018-12-27,7.41583593562245,4.1628784286373796e-07,9.29508442837346e-06,3.5036021639456294e-08,Cambodia
2018-12-28,5.44115905463696,3.64298462507406e-07,7.23825729931349e-06,3.14598990053261e-08,Cambodia
2018-12-29,2.51110486313701,1.7042573219328e-07,3.3108818016103197e-06,1.4786851174064499e-08,Cambodia
2018-12-30,5.9145287219435,3.67488252384085e-07,7.91240870601229e-06,3.1223708448629996e-08,Cambodia
2018-12-31,12.9727460332215,7.616547222921709e-07,1.6464596074961e-05,6.46263567417871e-08,Cambodia
2018-12-01,0.189175086095929,1.5866080449455902e-08,2.8052682310431e-07,1.39718274450029e-09,Laos
2018-12-02,0.031097274273634,3.02408320607128e-09,4.8787274664619e-08,2.72783295951484e-10,Laos
2018-12-03,0.37143966183066396,3.1815012957459e-08,5.55509638289209e-07,2.81099862831091e-09,Laos
2018-12-04,0.127844344824553,1.08121332997868e-08,1.9071388024372e-07,9.580681664678181e-10,Laos
2018-12-05,0.545929910615087,5.1823673075102097e-08,8.460156788459021e-07,4.643969424289461e-09,Laos
2018-12-06,0.47855249233543895,4.473986159325701e-08,7.351354973650359e-07,3.99860408673014e-09,Laos
2018-12-07,0.0,0.0,0.0,0.0,Laos
2018-12-08,0.0950194466859102,7.95375310058688e-09,1.2640338731273502e-07,7.61797278037157e-10,Laos
2018-12-09,0.0172762628644705,1.65703195609268e-09,2.6611239434259905e-08,1.4969815664844798e-10,Laos
2018-12-10,0.709190595895052,5.18236735747024e-08,1.01122713402901e-06,4.4942713925411e-09,Laos
2018-12-11,0.238412434235215,2.31155961039065e-08,3.7255736984320704e-07,2.0724877924926898e-09,Laos
2018-12-12,0.123525280505419,9.77648828559552e-09,1.79625871510325e-07,8.54942797112734e-10,Laos
2018-12-13,0.0285058338195086,1.3670513610009e-09,3.65904568866426e-08,1.09778644508118e-10,Laos
2018-12-14,0.682412388734519,6.44999660348589e-08,1.05557918317345e-06,5.7650423497534995e-09,Laos
2018-12-15,0.272101148962975,2.6471084879631202e-08,4.257798416063e-07,2.3652308167587697e-09,Laos
2018-12-16,0.0976108871400356,9.403655965023459e-09,1.50797024645044e-07,8.449628913220759e-10,Laos
2018-12-17,0.565797618590295,4.57340813553309e-08,8.32710059128772e-07,4.0318703445341205e-09,Laos
2018-12-18,0.28419453650713,2.2411356770391003e-08,4.1469183287290397e-07,1.9660358063777696e-09,Laos
2018-12-19,1.26894152443856,1.0700283742393099e-07,1.89050687104952e-06,9.464250036450569e-09,Laos
2018-12-20,0.94414777867496,5.6421935124006904e-08,1.27512192449331e-06,4.73711504050955e-09,Laos
2018-12-21,0.716101117432117,5.7291878574616804e-08,1.0433823796063299e-06,5.06312424625177e-09,Laos
2018-12-22,1.27153295278549,9.213097507121401e-08,1.7829530563062698e-06,8.090353491307928e-09,Laos
2018-12-23,0.75410888530314,5.8368948563369814e-08,1.09438725459654e-06,5.106370493113129e-09,Laos
2018-12-24,1.1091360989958001,8.753271063532961e-08,1.60332722742851e-06,7.68783194049494e-09,Laos
2018-12-25,0.314427985809743,2.36127044028756e-08,4.51282284430476e-07,2.05585465665181e-09,Laos
2018-12-26,1.56436562538147,1.3550378452631398e-07,2.25086742311476e-06,1.22353290762933e-08,Laos
2018-12-27,0.22459142468869697,2.1707118325053898e-08,3.50381334612848e-07,1.9527292838272797e-09,Laos
2018-12-28,0.776568030938506,7.506354482433861e-08,1.21192023350147e-06,6.74307025494425e-09,Laos
2018-12-29,0.564933806657791,5.47234779713079e-08,8.814973426751751e-07,4.91009941039344e-09,Laos
2018-12-30,0.300606980919838,2.10857312721302e-08,4.1469182576747704e-07,1.85958372311834e-09,Laos
2018-12-31,0.10452139377594,1.01078947434274e-08,1.62993845975734e-07,9.08168804047982e-10,Laos
2018-12-01,0.730785937979817,4.3041403607890804e-08,6.71933805485025e-07,3.962011170532961e-09,Myanmar
2018-12-02,0.8465368952602149,3.28506573332721e-08,4.94525540961632e-07,2.94073710868648e-09,Myanmar
2018-12-03,0.5770271886140109,4.36627900501918e-08,6.91892236837077e-07,4.00525731331092e-09,Myanmar
2018-12-04,1.9159375876188303,1.05387229609732e-07,1.715316183315e-06,9.381084443982328e-09,Myanmar
2018-12-05,0.348116706125438,2.94123167210447e-08,4.7234951638941404e-07,2.6413407884506898e-09,Myanmar
2018-12-06,1.5850971583276998,5.98602786228142e-08,9.21414189392067e-07,5.359193908094361e-09,Myanmar
2018-12-07,0.40858362428844,3.30163604234102e-08,5.277895898103679e-07,2.9640235058026e-09,Myanmar
2018-12-08,0.868996033445001,7.266084856016869e-08,1.21413783027435e-06,6.4736135410581294e-09,Myanmar
2018-12-09,0.78088710270822,4.16329264396609e-08,7.78378770327492e-07,3.7990065034770895e-09,Myanmar
2018-12-10,0.488918239250779,3.38034514824059e-08,5.39986409364701e-07,3.46634394798873e-09,Myanmar
2018-12-11,0.5208793357014659,3.62889986949e-08,5.94317702606872e-07,3.53952968323856e-09,Myanmar
2018-12-12,0.13129960373044,1.04807269529772e-08,1.65211449854041e-07,1.0212740930715102e-09,Myanmar
2018-12-13,0.895774251781404,6.40857092393254e-08,1.03451196853399e-06,5.735102524828671e-09,Myanmar
2018-12-14,0.31097274273634,2.7216749187708395e-08,4.36867875208691e-07,2.4450697924671698e-09,Myanmar
2018-12-15,0.9545135488733649,6.99267467263454e-08,1.23076987357251e-06,6.18087048730176e-09,Myanmar
2018-12-16,0.567525249905884,3.2726379994851807e-08,6.56410588106837e-07,2.8176519138722902e-09,Myanmar
2018-12-17,0.9035485740751029,5.476490488876e-08,8.89258935821147e-07,4.88681307919681e-09,Myanmar
2018-12-18,1.6706146560609298,8.84026529202053e-08,1.38932851623252e-06,7.92069573818388e-09,Myanmar
2018-12-19,0.511377394199371,4.35385143493505e-08,6.98545071564638e-07,3.91211178035755e-09,Myanmar
2018-12-20,0.716101111844182,2.54354396989065e-08,3.7921016993181e-07,2.2853918132947895e-09,Myanmar
2018-12-21,0.45782096683978996,4.10115417182055e-08,6.586281990905721e-07,3.67592142835882e-09,Myanmar
2018-12-22,2.02218662388623,1.3827931336085598e-07,2.27747863901229e-06,1.2341781216798601e-08,Myanmar
2018-12-23,1.27498822007328,9.7930585307715e-08,1.60110962710291e-06,8.768985204632429e-09,Myanmar
2018-12-24,2.24764186888933,1.5580242623825e-07,2.61233676557282e-06,1.3862049223767299e-08,Myanmar
2018-12-25,0.7687937207520009,6.33814702388769e-08,1.05114399051587e-06,5.64861045090903e-09,Myanmar
2018-12-26,1.02880147192627,9.30837679435914e-08,1.49466465382275e-06,8.35648354680085e-09,Myanmar
2018-12-27,2.77111261337996,1.9031011599945897e-07,3.2931410043346402e-06,1.68227460295434e-08,Myanmar
2018-12-28,0.33688712865114195,2.4192665648570298e-08,4.50173480714966e-07,2.1090806739954e-09,Myanmar
2018-12-29,3.26262231077999,2.3645845345643396e-07,3.78544892010169e-06,2.18625838439845e-08,Myanmar
2018-12-30,0.544202294200659,4.672829939655901e-08,7.81705185026738e-07,4.201528194802679e-09,Myanmar
2018-12-31,2.81343945488334,1.9677254101124803e-07,3.1634111690159698e-06,1.8605817383304798e-08,Myanmar
2018-12-01,1.98936169873923,9.24623812792458e-08,1.51462309405659e-06,8.39307654106058e-09,Thailand
2018-12-02,0.864676976576447,2.7341026664906604e-08,4.3797665760791905e-07,2.4783361196600896e-09,Thailand
2018-12-03,4.15494131017476,1.2775716060065e-07,2.1266816045972803e-06,1.1436939086756399e-08,Thailand
2018-12-04,2.83071572240442,8.831980122248061e-08,1.33943241520385e-06,8.12361992258426e-09,Thailand
2018-12-05,2.5914395004510897,7.249514558105299e-08,1.11767209576286e-06,6.42038755840901e-09,Thailand
2018-12-06,6.015594823285941,2.0224074781527398e-07,3.3541250665791697e-06,1.7943819048682498e-08,Thailand
2018-12-07,2.52665346488357,9.13438837346625e-08,1.6632025303664498e-06,7.94398212489167e-09,Thailand
2018-12-08,2.00836557522416,6.445854128234169e-08,1.09993125185781e-06,5.65859027690241e-09,Thailand
2018-12-09,0.247914385050535,1.0107894632405101e-08,2.42827564278514e-07,8.31656410404946e-10,Thailand
2018-12-10,2.14052900671959,6.11030520070166e-08,9.20305391005627e-07,5.5787512699689796e-09,Thailand
2018-12-11,2.63722160086036,7.1086668218534e-08,1.0234239402606702e-06,6.347201736423001e-09,Thailand
2018-12-12,0.909595246426761,2.6429659072402202e-08,3.8918938916054897e-07,2.4783361196600896e-09,Thailand
2018-12-13,3.20301924366504,9.1882419450684e-08,1.34719403543926e-06,8.20345893298713e-09,Thailand
2018-12-14,2.2485056584700898,7.26194237521405e-08,1.23187866485353e-06,6.35385505667885e-09,Thailand
2018-12-15,4.2793303923681405,1.63880457343391e-07,2.97491486334067e-06,1.44641683109958e-08,Thailand
2018-12-16,1.63778975326568,5.36049823973705e-08,8.84823742719476e-07,4.75707468555742e-09,Thailand
2018-12-17,5.100816683843731,1.53979690581396e-07,2.41386123800424e-06,1.3719004201759299e-08,Thailand
2018-12-18,2.75729162432253,7.88747190894057e-08,1.1653505591624501e-06,7.039139899439609e-09,Thailand
2018-12-19,4.31561056897044,1.5588527804699699e-07,2.41164365233359e-06,1.3961848056159898e-08,Thailand
2018-12-20,2.42040447425097,7.10866686903788e-08,1.0744288228004e-06,6.32058878499708e-09,Thailand
2018-12-21,2.8851359179243397,8.9106890477364e-08,1.41704855538549e-06,8.03380096822681e-09,Thailand
2018-12-22,4.86154047492892,1.64501842259135e-07,2.53361184210377e-06,1.4783524420261499e-08,Thailand
2018-12-23,3.7739996993914198,1.4954712854176e-07,2.78087459060217e-06,1.3023739604128799e-08,Thailand
2018-12-24,6.96233403682709,2.5559717356515897e-07,4.15911509721312e-06,2.27408130729079e-08,Thailand
2018-12-25,2.09301929455251,7.21223139821259e-08,1.19972342016439e-06,6.3472017711174705e-09,Thailand
2018-12-26,5.17683226894587,1.7945655678142103e-07,2.9349980374959702e-06,1.60143759676823e-08,Thailand
2018-12-27,2.8618130115792204,8.47157563266254e-08,1.30616837834552e-06,7.54146040754522e-09,Thailand
2018-12-28,1.96949400007725,5.9073187425040497e-08,8.89258941594306e-07,5.26937505435088e-09,Thailand
2018-12-29,1.2292061168700499,4.11358168639353e-08,6.40887366287757e-07,3.6692680976946293e-09,Thailand
2018-12-30,1.7354006469249699,6.11444775089343e-08,1.15093614860839e-06,5.276028364198379e-09,Thailand
2018-12-31,7.1981550157070195,2.61231080433966e-07,4.22342559636135e-06,2.31233751799009e-08,Thailand
2018-12-01,0.647859862074256,3.01165554716931e-08,6.2203774708891e-07,2.5781349034803603e-09,Vietnam
2018-12-02,0.0,0.0,0.0,0.0,Vietnam
2018-12-03,1.02448241133243,7.30751072153257e-08,1.24629309183888e-06,6.656577917346639e-09,Vietnam
2018-12-04,0.0786069985479116,6.2967212555165e-09,1.1531537325026901e-07,5.55546497693626e-10,Vietnam
2018-12-05,1.16873920056969,8.4011517187399e-08,1.39930771547725e-06,7.48823436765023e-09,Vietnam
2018-12-06,0.660817071795464,4.6976854850555596e-08,7.91684401590942e-07,4.1749152537850995e-09,Vietnam
2018-12-07,0.0941556356847286,9.155101565738729e-09,1.4857942431945e-07,8.216765601254389e-10,Vietnam
2018-12-08,0.7048715315759179,2.4441220880522298e-08,5.04504758858104e-07,2.0691611340995003e-09,Vietnam
2018-12-09,0.11143190041184402,2.98265750986459e-09,4.21344639178756e-08,2.6613004855402496e-10,Vietnam
2018-12-10,0.8111205715686078,3.8898823884192504e-08,1.04116476329352e-06,3.12370152660835e-09,Vietnam
2018-12-11,0.20385990478098395,1.28834231061248e-08,2.35065957809866e-07,1.26411775491775e-09,Vietnam
2018-12-12,0.449182844720781,2.09200280154587e-08,4.84546334167391e-07,1.7797447370016e-09,Vietnam
2018-12-13,0.0,0.0,0.0,0.0,Vietnam
2018-12-14,0.34207001887261895,1.6404616387522e-08,4.39085448888932e-07,1.31734374797521e-09,Vietnam
2018-12-15,0.0259143952280283,1.2427738838027802e-09,3.32640510691817e-08,9.979877341192991e-11,Vietnam
2018-12-16,0.0915641961619258,4.43256031879002e-09,1.1088016638183301e-07,3.85888571097226e-10,Vietnam
2018-12-17,0.578754814341664,2.60982526700815e-08,6.71933815254988e-07,2.11240727687745e-09,Vietnam
2018-12-18,1.24475477449596,6.984389355757509e-08,1.6321560778465e-06,5.901433855481921e-09,Vietnam
2018-12-19,2.3322955798357703,1.22868916013763e-07,2.94719478688421e-06,1.01661682717913e-08,Vietnam
2018-12-20,0.557159485295415,2.82938203977068e-08,6.353433619210589e-07,2.64466742949665e-09,Vietnam
2018-12-21,1.94271578360349,1.33059662454915e-07,2.58905190264613e-06,1.15533709300897e-08,Vietnam
2018-12-22,0.7083267811685799,4.5526952652252803e-08,9.325022212181009e-07,3.91543845956743e-09,Vietnam
2018-12-23,0.352435762062669,2.98680005172969e-08,4.9452554762297e-07,2.66462717168903e-09,Vietnam
2018-12-24,0.5908481953665611,4.60654874245847e-08,7.62855550284769e-07,4.0984028254476e-09,Vietnam
2018-12-25,0.41722175478935203,3.3223489515066295e-08,6.12058524751546e-07,2.9141240462382505e-09,Vietnam
2018-12-26,1.71726054791361,1.17690691192607e-07,1.97034057691781e-06,1.05753430075517e-08,Vietnam
2018-12-27,0.730785911902785,2.91637618499152e-08,5.05613567014507e-07,2.55817508842959e-09,Vietnam
2018-12-28,0.348980518989265,2.48969047600411e-08,4.956343477857671e-07,2.15232677513999e-09,Vietnam
2018-12-29,0.20385991036891896,1.37533653354893e-08,2.83853228921771e-07,1.1809520861216803e-09,Vietnam
2018-12-30,0.564069980755448,2.7299600469099503e-08,7.00762655014842e-07,2.28871845087131e-09,Vietnam
2018-12-31,0.32565756142139396,1.5617525495059697e-08,4.1801823158493795e-07,1.25413784912709e-09,Vietnam
2018-11-01,0.668185010552406,4.7331162433827995e-08,9.23263562491172e-07,4.133534396710829e-09,Cambodia
2018-11-02,0.130776271224022,1.1857289428096599e-08,1.99340989937014e-07,1.0481042006516e-09,Cambodia
2018-11-03,0.5782763194292779,4.79191273328183e-08,8.235930657463091e-07,4.2630753233075e-09,Cambodia
2018-11-04,0.0286073088645935,2.6458413238117398e-09,4.19665262541002e-08,2.35529012959645e-10,Cambodia
2018-11-05,0.0674315150827169,4.507729745029111e-09,9.442468140719029e-08,3.76846442939893e-10,Cambodia
2018-11-06,0.490411015227437,3.31220141314148e-08,6.793331444043821e-07,2.8263483081714097e-09,Cambodia
2018-11-07,0.263595920056105,1.64630129528831e-08,3.59338386601848e-07,1.3896212514019599e-09,Cambodia
2018-11-08,0.143036548048258,1.1857288928496201e-08,2.12455528725286e-07,1.0363276903291301e-09,Cambodia
2018-11-09,0.0,0.0,0.0,0.0,Cambodia
2018-11-10,0.5884932205080989,5.281883319607769e-08,8.91788648260672e-07,4.710580592259821e-09,Cambodia
2018-11-11,0.155296817421913,1.50910945961868e-08,2.4393042963311e-07,1.3542919008457902e-09,Cambodia
2018-11-12,0.296289995312691,1.8422895209368997e-08,4.0392782096887496e-07,1.5662680041827999e-09,Cambodia
2018-11-13,0.355547983199358,2.38125723583948e-08,4.93106679044786e-07,2.0373260856132397e-09,Cambodia
2018-11-14,0.179817371070385,1.4307142359726298e-08,2.64913694536517e-07,1.26008033174418e-09,Cambodia
2018-11-15,0.553755773231387,4.566526190519231e-08,7.842494635923459e-07,4.05109928242053e-09,Cambodia
2018-11-16,0.11647261306643499,7.251565126153991e-09,1.57374472564697e-07,6.12375455899539e-10,Cambodia
2018-11-17,0.31876715831458596,2.68503902445261e-08,4.4589433478847706e-07,2.40239608761961e-09,Cambodia
2018-11-18,0.0,0.0,0.0,0.0,Cambodia
2018-11-19,0.6824886612594129,5.5072697291436196e-08,1.0019507996616998e-06,4.84012138007861e-09,Cambodia
2018-11-20,0.572146184742451,4.03735795906357e-08,8.078556330559651e-07,3.48582951392729e-09,Cambodia
2018-11-21,0.872522920370102,7.02617882764045e-08,1.2852248509887e-06,6.15908395812381e-09,Cambodia
2018-11-22,4.10310550965369,2.81635118337675e-07,5.63925178553859e-06,2.43301481184233e-08,Cambodia
2018-11-23,0.921564044430852,7.388756956272499e-08,1.3324371783696199e-06,6.512377491441071e-09,Cambodia
2018-11-24,2.8157766107469797,1.6943184216744498e-07,3.7638727574673697e-06,1.4284835481159801e-08,Cambodia
2018-11-25,1.72665548697114,9.64262192315601e-08,2.29242141358554e-06,7.984434099994608e-09,Cambodia
2018-11-26,0.49245439656078793,2.95942258476956e-08,6.66218578970756e-07,2.49660765672122e-09,Cambodia
2018-11-27,0.20229455083608602,1.6267025060301398e-08,2.9638857768077303e-07,1.42495054644698e-09,Cambodia
2018-11-28,0.324897301383317,2.21466723848707e-08,4.53763055574541e-07,1.90778511044432e-09,Cambodia
2018-11-29,0.467933831736445,4.36073861465047e-08,7.186767554401291e-07,3.898005335178921e-09,Cambodia
2018-11-30,0.24520550668239602,1.175929520425e-08,3.14748948682109e-07,9.53892562161052e-10,Cambodia
2018-11-01,1.79204361513257,1.70215795014528e-07,2.77503656498368e-06,1.52622806753877e-08,Laos
2018-11-02,0.208424676209688,1.91088546097617e-08,3.19994750697106e-07,1.70758540640747e-09,Laos
2018-11-03,0.598710114136338,5.80125214533211e-08,9.337551958310542e-07,5.2051914861683796e-09,Laos
2018-11-04,0.16960047930479002,1.6463012841860802e-08,2.64913690983803e-07,1.4838328482591501e-09,Laos
2018-11-05,0.316723776981235,3.06721614773409e-08,4.931066861502129e-07,2.76746603411482e-09,Laos
